מספר חברה,שם חברה,שם באנגלית,סוג תאגיד,סטטוס חברה,תאור חברה,מטרת החברה,תאריך התאגדות,חברה ממשלתית,מגבלות,מפרה,שנה אחרונה של דוח שנתי (שהוגש),city,street,number,מיקוד,ת.ד.,מדינה,אצל,תת סטטוס,TAB_Changes_Dates.latest_change,Year,Month
515029106,רימון אנרגיה בע~מ,RIMON ENERGY LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,02.02.14 00:00,לא,מוגבלת,,2020,קיסריה,ברקת,11,3088900,,ישראל,,,09.09.2019,2019,9
515029296,טאפ-ריזון בע~מ,TAPREASON LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,26.01.14 00:00,לא,מוגבלת,מפרה,2020,קיסריה,חלמיש,15,3088900,,ישראל,נילסן אינובייט,,19.07.2016,2016,7
515029676,נט גרופ מדיה (2014) בע~מ,NET GROUP MEDIA (2014) LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,27.01.14 00:00,לא,מוגבלת,,2021,הוד השרון,מצדה,7,4529418,,ישראל,,,08.03.2019,2019,3
515029825,אבי פרל (א.פ) אחזקות בע~מ,AVI PEREL (A.P) HOLDINGS LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,10.02.14 00:00,לא,מוגבלת,,2021,אבן יהודה,ההדרים,8,4051308,,ישראל,,,28.10.2020,2020,10
515030807,גלובוסנטר הולדינגס בע~מ,,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,03.02.14 00:00,לא,מוגבלת,,2021,אבן יהודה,הפלמ~ח,100,,,ישראל,גלי משה בוקר שיווק ואריזה בע~מ,,15.12.2019,2019,12
515030948,קרגו סיילס ישראל בע~מ,CARGO SALES ISRAEL LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,12.02.14 00:00,לא,מוגבלת,,2020,נתב~ג               ,,0,7010000,,ישראל,בניין סוויספורט חדר 242 חטיבת השמונה ,,29.04.2021,2021,4
515030963,ס.ט.ג סטורג' בע~מ,S.T.G STORAGE LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,05.02.14 00:00,לא,מוגבלת,,2022,אבן יהודה,הגבעה,13,4050000,,ישראל,,,26.03.2020,2020,3
515031003,קנלה הולדינגס בע~מ,CANELA HOLDINGS LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,29.01.14 00:00,לא,מוגבלת,,2021,הוד השרון,הבבלי,28,4522476,,ישראל,,,21.07.2019,2019,7
515031235,בון - קוויזין בע~מ,BONNE - CUISINE LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,27.01.14 00:00,לא,מוגבלת,,2021,כפר יונה,סיגלון,9,4030000,,ישראל,,,12.07.2020,2020,7
515031276,יובל הוניג אחזקות בע~מ,,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,01.06.14 00:00,לא,מוגבלת,,2020,יהוד-מונוסון,אלטלף אברהם,1,5621601,,ישראל,,,17.07.2014,2014,7
515032993,מיטב הארץ תעשיות מזון בע~מ,METAV HARETZ FOOD INDUSTRIES LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,06.02.14 00:00,לא,מוגבלת,,2021,ראש העין,סעדיה גאון,58,4850083,,ישראל,,,27.12.2021,2021,12
515033025,אופק פלוס בע~מ,OFEK PLUS LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,29.01.14 00:00,לא,מוגבלת,,2022,יהוד-מונוסון,בן גוריון דוד,87,5624114,,ישראל,אוהד קורן,,05.03.2019,2019,3
515033686,רושו הנדסה ויזמות בע~מ,ROSHO ENGINEERING AND ENTREPRENEURSHIP LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,30.01.14 00:00,לא,מוגבלת,,2021,הוד השרון,נצח ישראל,30,4528630,,ישראל,,,15.05.2017,2017,5
515035681,מג'יקפלקס אנליסיס תוכנה בע~מ,MAGICFLEX ANALYSIS SOFTWARE LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,03.02.14 00:00,לא,מוגבלת,,2021,הוד השרון,הנגר,24,4527713,,ישראל,משרד מס' 106,,09.12.2021,2021,12
515035855,אורי אל השקעות בע~מ,ORI-EL INVESTMENTS LIMITED,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,05.02.14 00:00,לא,מוגבלת,,2021,הוד השרון,המדרגות,8,,,ישראל,,,27.06.2018,2018,6
515036077,סרקסטיק פילוסופר בע~מ,SARCASTIC PHILOSOPHER LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,06.02.14 00:00,לא,מוגבלת,מפרה,2016,אבן יהודה,ותיקים,59,4051456,,ישראל,עמרי פלד,,13.08.2017,2017,8
515036580,פנטאגרופ 27 בע~מ,PENTA GROUP 27 LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,05.02.14 00:00,לא,מוגבלת,מפרה,2018,קיסריה,אלון התבור,2,3079817,,ישראל,,,12.01.2020,2020,1
515036614,א.קולברג  נכסים בע~מ,,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,05.02.14 00:00,לא,מוגבלת,,2022,הוד השרון,האצ~ל,27,,,ישראל,,,27.03.2022,2022,3
515036960,מיניפס - קומיוניטי מרקטפלייס בע~מ,MINIPPS - COMMUNITY MARKETPLACE LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,05.02.14 00:00,לא,מוגבלת,,2021,כפר יונה,הנגב,34,,,ישראל,דורון גבע,,06.08.2020,2020,8
515038776,הכל בכיף בע~מ,,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,09.02.14 00:00,לא,מוגבלת,,2021,הוד השרון,הנגר,24,4527713,,ישראל,,,16.04.2019,2019,4
515040863,סלע מבואות הגלבוע בע~מ,,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,11.02.14 00:00,לא,מוגבלת,,2022,כפר יונה,יהודה הלוי,0,4030000,,ישראל,א.ת. תנובות,,01.04.2015,2015,4
515043073,גונסק מערכות בע~מ,GONSEC SYSTEMS LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,06.03.14 00:00,לא,מוגבלת,מפרה,2020,יהוד-מונוסון,מבוא גומא,15,5645315,,ישראל,,,03.12.2020,2020,12
515043099,הללי אחזקות בע~מ,,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,16.02.14 00:00,לא,מוגבלת,מפרה,2021,פרדס חנה-כרכור,תדהר,1,3701042,,ישראל,,,20.01.2020,2020,1
515043701,לנטה קפיטל הולדינגס (מ.מ.) בע~מ,LANTA CAPITAL HOLDINGS (M.M.) LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,17.02.14 00:00,לא,מוגבלת,,2022,הוד השרון,מרגלית,2,4504507,,ישראל,מנור זמר,,11.03.2019,2019,3
515043990,ג.ש. אוקספורד נדל~ן (2014) בע~מ,,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,19.02.14 00:00,לא,מוגבלת,,2021,אבן יהודה,הפלמ~ח,100,,,ישראל,גלי משה בוקר שיווק ואריזה בע~מ,,18.12.2019,2019,12
515044303,נסיקה עסקית בע~מ,NESIKA ISKIT LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,18.02.14 00:00,לא,מוגבלת,,2021,פרדסיה,חמנית,26,4281500,,ישראל,,,08.02.2022,2022,2
515044691,צור איתן רפואה וטרינרית בע~מ,ZUR EYTAN VETERINARY MEDICINE LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,24.02.14 00:00,לא,מוגבלת,,2021,כפר יונה,העצמאות,10,4030000,,ישראל,,,02.02.2022,2022,2
515044873,דרור דלתות עץ בע~מ,FREEDOM WOOD DOORS LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,19.02.14 00:00,לא,מוגבלת,,2022,הוד השרון,שלומציון,8,4524700,,ישראל,,,27.05.2021,2021,5
515045441,קינג דיוויד תעשיות (2014) בע~מ,KING DAVID ENTERPRISES (2014) LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,20.02.14 00:00,לא,מוגבלת,מפרה,2017,יהוד-מונוסון,טרומפלדור,6,5630717,,ישראל,,,11.07.2017,2017,7
515045433,ריפרש חנויות נוחות בע~מ,REFRESH CONVENIENCE STORES LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,20.02.14 00:00,לא,מוגבלת,,2021,יהוד-מונוסון,דרך העצמאות,50,5630422,,ישראל,,,15.07.2021,2021,7
515045748,שפר-תדמית ניהול בע~מ,SHEFER-TADMIT MANAGEMENT LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,10.03.14 00:00,לא,מוגבלת,,2021,אבן יהודה,העצמאות,1,4050000,,ישראל,,,08.12.2019,2019,12
515046241,בנות קרייטר בע~מ,KREITERS DAUGHTERS LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,18.03.14 00:00,לא,מוגבלת,מפרה,2018,זכרון יעקב,היין,3,3090000,,ישראל,,,23.12.2018,2018,12
515046787,מגורים על הים בע~מ,RESIDENCES ON THE BEACH LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,24.02.14 00:00,לא,מוגבלת,,2021,סביון,כרם הזיתים,4,5653604,,ישראל,רון זכאי,,19.01.2021,2021,1
515048130,איזיממס בע~מ,EZMEMS LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,26.02.14 00:00,לא,מוגבלת,,2021,קיסריה,האשל,7,3079504,,ישראל,ת.ד. 3028 (בניין גלילאו),,09.12.2021,2021,12
515048726,מדרא שותף כללי בע~מ,MADRA GENERAL PARTNER LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,26.02.14 00:00,לא,מוגבלת,מפרה,2017,סביון,הראשונים,12,5651208,,ישראל,הלל קוברינסקי,,02.01.2016,2016,1
515051225,שני אורן יזמות בניה לישראל בע~מ,,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,04.03.14 00:00,לא,מוגבלת,,2021,אבן יהודה,בני בנימין,15,4050000,,ישראל,,,13.01.2020,2020,1
515051613,די אנ איי - איי טי  בע~מ ,DNA - IT LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,06.03.14 00:00,לא,מוגבלת,מפרה,2019,הוד השרון,ידידות,8,4529708,,ישראל,,,13.01.2020,2020,1
515052488,גג אחד ארלוזורוב 23 25 כפר סבא בע~מ,ONE TOP ARLOZOROV 23 25 KFAR SABA LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,25.03.14 00:00,לא,מוגבלת,,2022,סביון,אנפה,10,5652970,,ישראל,עו~ד אילן שרון,,29.12.2019,2019,12
515053189,מיינראיי בע~מ,MINEREYE LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,23.03.14 00:00,לא,מוגבלת,,2020,הוד השרון,הנגר,1,4501305,,ישראל,,,18.06.2019,2019,6
515054294,בדיקות קרקע וביסוס (ד.ב)  בע~מ,,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,15.05.14 00:00,לא,מוגבלת,,2021,ראש העין,זכריה הנביא         ,4,,,ישראל,זמיר ברק,,07.12.2020,2020,12
515055879,א.ר - א.ד.ר השקעות בע~מ,A.R - A.D.R INVESTMENTS LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,13.03.14 00:00,לא,מוגבלת,,2020,הוד השרון,משאבים,47,4520159,,ישראל,,,18.11.2018,2018,11
515056992,די פאס ישראל בע~מ,DFASS ISRAEL LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,17.03.14 00:00,לא,מוגבלת,,2020,נתב~ג               ,,1,7010000,,ישראל,אלעל משרד ראשי,,27.08.2020,2020,8
515057107,ענת טופ-הום נכסים בע~מ,,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,17.03.14 00:00,לא,מוגבלת,,2021,אבן יהודה,יערה,11,4052842,,ישראל,ענת ריזנברג,,15.02.2016,2016,2
515057321,היידי בגבהים  בע~מ,,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,19.03.14 00:00,לא,מוגבלת,מפרה,,יהוד-מונוסון,דרך העצמאות,43,5630209,,ישראל,לימור צוברי,,19.01.2017,2017,1
515057677,אופן סי וונצ'רס בע~מ,OPEN SEA VENTURES LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,24.04.14 00:00,לא,מוגבלת,,2020,זכרון יעקב,הגדעונים,4,3090000,,ישראל,שי ברוש,,19.01.2020,2020,1
515057800,אנסמבל מומחים בע~מ,,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,20.03.14 00:00,לא,מוגבלת,,2021,הוד השרון,טווס,3,4535321,,ישראל, מוטי אנטבי,,11.04.2021,2021,4
515057974,אקופילס טכנולוגיות בע~מ,ECOFEELS  TECHNOLOGIES LTD,ישראלית חברה פרטית,פעילה,,לעסוק בסוגי עיסוק שפורטו בתקנון,23.03.14 00:00,לא,מוגבלת,,2021,יהוד-מונוסון,הרצוג חיים,24,0,,ישראל,,,19.05.2015,2015,5
515058212,הלל ג.ו.ן נכסים בע~מ,HILLEL GON ASSETS LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,27.03.14 00:00,לא,מוגבלת,,2020,פרדסיה,הדקל,18,4281500,,ישראל,,,23.07.2018,2018,7
515058808,אדיו טרייד שיווק פיננסים בע~מ,EDU TRADE MARKETING FINANCE LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,24.03.14 00:00,לא,מוגבלת,מפרה,2018,קיסריה,הטוחן,2,3088900,,ישראל,,,21.03.2018,2018,3
515059707,יקום - שיקום ורפואה בע~מ,,ישראלית חברה פרטית,פעילה,החברה רשאית לתרום סכום סביר למטרה ראויה כפי שיוחלט מעת לעת על ידי דירקטוריון החברה אף אם התרומה אינה במסגרת שיקוליה העסקיים של החברה.,לעסוק בסוגי עיסוק שפורטו בתקנון,27.03.14 00:00,לא,מוגבלת,,2021,אבן יהודה,העצמאות,1,4050269,,ישראל,צבר רפואה 2010 בע~מ,,25.02.2019,2019,2
515059822,"יאיר שפיגלר, מדידות ובניה בע~מ","YAIR SHPIGLER, MEASUREMENTS AND CONSTRUCTION LTD",ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,08.04.14 00:00,לא,מוגבלת,,2022,הוד השרון,התכלת,36,4526466,,ישראל,,,30.07.2017,2017,7
515059871,לוצ'יה אחזקות בע~מ,LUCHIA HOLDINGS LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,23.03.14 00:00,לא,מוגבלת,,2022,סביון,הגיא,13,5653413,,ישראל,גיא פרנקל,,05.06.2014,2014,6
515060374,איי. אי. די. הטייסים 21  בע~מ,,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,24.03.14 00:00,לא,מוגבלת,מפרה,2016,פרדסיה,שד הנשיא,1,4281500,,ישראל,ת.ד. 4008,,30.03.2022,2022,3
515061695,רון מ. קנזי בע~מ,RON M. KENZI LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,26.03.14 00:00,לא,מוגבלת,,2021,פרדס חנה-כרכור,הפעמון,2,3751002,,ישראל,,,22.12.2021,2021,12
515062883,סי רי ניהול עסקי בע~מ,SEI RI BUSINESS MANAGEMENT  LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,31.03.14 00:00,לא,מוגבלת,,2021,הוד השרון,בן יוסף שלמה,17,4502491,,ישראל,,,20.09.2018,2018,9
515063055,קרייזי דאטה בע~מ,CRAZY DATA LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,30.03.14 00:00,לא,מוגבלת,מפרה,2022,אבן יהודה,אירוס הארגמן,28,4050000,,ישראל,לירון ליפץ,,04.10.2018,2018,10
515063220,א.י.א אקיוריט קפיטל בע~מ,A.Y.A. ACCURATE CAPITAL LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,31.03.14 00:00,לא,מוגבלת,,2021,כפר יונה,אין רחובות,0,,,ישראל,,,02.05.2021,2021,5
515063758,מיקי פתרונות תוכנה 353 בע~מ,,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי למעט בסוגי עסקים שפורטו בתקנון,31.03.14 00:00,לא,מוגבלת,,2021,בנימינה,השניים,7,3053007,,ישראל,גבעת עדה,,08.03.2022,2022,3
515063923,מזלינט בע~מ,MAZLINAT LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,31.03.14 00:00,לא,מוגבלת,מפרה,2019,נתב~ג               ,,8,7010000,,ישראל,דרך חטיבה 8ת דירה 216,,27.02.2016,2016,2
515064129,סיפקו אונליין בע~מ,CIPKO ONLINE LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,02.04.14 00:00,לא,מוגבלת,מפרה,2019,קיסריה,חלמיש,14,3088900,,ישראל,סיפקו אונליין בע~מ,,11.08.2020,2020,8
515064327,דשקל מסחר בע~מ,DSKL TRADING LTD,ישראלית חברה פרטית,פעילה,,לעסוק בסוגי עיסוק שפורטו בתקנון,02.04.14 00:00,לא,מוגבלת,,2020,סביון,סמ הגבעה,32,5651126,,ישראל,דן קמפל,,12.05.2014,2014,5
515064475,פלקסי ספורטס ישראל בע~מ,FLEXI SPORTS ISRAEL LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,03.04.14 00:00,לא,מוגבלת,מפרה,2021,הוד השרון,בן גמלא יהושע,7,4532207,,ישראל,רו~ח ויקטוריה ליטוינוב,,17.01.2017,2017,1
515064947,בית הספר מ.ל  בע~מ,HAIR DRESSER'S CENTER M.L LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,02.04.14 00:00,לא,מוגבלת,,2021,ראש העין,המלאכה,4,4809106,,ישראל,,,19.11.2017,2017,11
515065753,ניטינוטס בע~מ,NITINOTES LTD,ישראלית חברה פרטית,פעילה,,לעסוק בכל עיסוק חוקי,06.04.14 00:00,לא,מוגבלת,,2022,קיסריה,האשל,5,3088900,,ישראל,,,05.08.2019,2019,8
